review_id,date,year,month,review_text,rating,sentiment,spam_mentioned,country,app_version,helpful_count,review_length
REV0967,2024-05-08,2024,5,This app has made my phone experience so much better Will definitely recommend to friends.,5,Positive,No,India,14.0,0,90
REV0192,2024-05-08,2024,5,App keeps crashing frequently and drains battery fast Please fix this immediately.,2,Negative,No,Nigeria,15.0,5,82
REV0088,2024-05-10,2024,5,"Neutral opinion, app does what it promises nothing more Room for improvement.",4,Neutral,No,India,14.5,0,77
REV0743,2024-05-11,2024,5,Privacy concerns as it uploads contacts without permission Uninstalling this app now.,2,Negative,No,India,15.0,0,85
REV0599,2024-05-12,2024,5,"Best caller ID app I have ever used, works perfectly Very satisfied with this app.",4,Positive,No,India,15.0,2,82
REV0653,2024-05-13,2024,5,Superb caller identification and spam protection features Keep up the good work.,5,Positive,Yes,India,15.0,1,80
REV0712,2024-05-14,2024,5,Privacy concerns as it uploads contacts without permission Zero stars if possible.,1,Negative,Yes,Indonesia,15.0,9,82
REV0886,2024-05-15,2024,5,Truecaller is a must-have app for every smartphone user Will definitely recommend to friends.,5,Positive,Yes,Indonesia,15.0,1,93
REV0090,2024-05-17,2024,5,The app has become useless after the latest update Dev team should address this.,2,Negative,No,India,14.5,0,80
REV0120,2024-05-17,2024,5,"Best caller ID app I have ever used, works perfectly Very satisfied with this app.",5,Positive,Yes,Indonesia,13.5,3,82
REV0231,2024-05-19,2024,5,Perfect solution for spam calls and unknown numbers Very satisfied with this app.,5,Positive,Yes,India,15.0,1,81
REV0354,2024-05-19,2024,5,"Best caller ID app I have ever used, works perfectly Best decision to download this.",5,Positive,Yes,India,15.5,1,84
REV0761,2024-05-20,2024,5,Too much data collection and privacy invasion issues Dev team should address this.,1,Negative,No,India,14.0,6,82
REV0996,2024-05-24,2024,5,Battery draining app that makes phone run hot all the time Uninstalling this app now.,1,Negative,No,Nigeria,14.0,9,85
REV0850,2024-05-24,2024,5,Brilliant app for managing calls and blocking telemarketers Best decision to download this.,5,Positive,Yes,India,14.5,0,91
REV0670,2024-06-02,2024,6,Spam calls still getting through despite having this app Zero stars if possible.,1,Negative,Yes,Nigeria,14.0,0,80
REV0926,2024-06-02,2024,6,Brilliant app for managing calls and blocking telemarketers Five stars from me.,5,Positive,Yes,USA,15.5,3,79
REV0082,2024-06-03,2024,6,"Excellent spam detection feature, highly recommended Five stars from me.",4,Positive,Yes,Nigeria,14.5,2,72
REV0238,2024-06-04,2024,6,Great app for blocking unwanted calls and identifying callers Keep up the good work.,4,Positive,No,Indonesia,13.0,9,84
REV0078,2024-06-08,2024,6,The app has become useless after the latest update Needs major improvements.,1,Negative,Yes,India,14.0,6,76
REV0660,2024-06-08,2024,6,Amazing app that saves time by filtering spam calls Five stars from me.,5,Positive,Yes,India,13.5,0,71
REV0018,2024-06-12,2024,6,Great app for blocking unwanted calls and identifying callers Five stars from me.,5,Positive,Yes,India,14.5,4,81
REV0819,2024-06-12,2024,6,Too many ads and the premium version is very expensive Please fix this immediately.,1,Negative,No,USA,15.0,0,83
REV0194,2024-06-14,2024,6,"Neutral opinion, app does what it promises nothing more Might switch to another app.",3,Neutral,No,India,14.5,4,84
REV0014,2024-06-19,2024,6,Fantastic app that works flawlessly without any issues Great job developers.,4,Positive,Yes,USA,14.5,0,76
REV0011,2024-06-20,2024,6,Great app for blocking unwanted calls and identifying callers Best decision to download this.,4,Positive,Yes,India,14.0,2,93
REV0644,2024-06-21,2024,6,"Excellent spam detection feature, highly recommended Five stars from me.",5,Positive,Yes,USA,14.5,0,72
REV0195,2024-06-23,2024,6,Superb caller identification and spam protection features Keep up the good work.,5,Positive,Yes,India,13.0,1,80
REV0929,2024-06-23,2024,6,"Worst update ever, completely ruined the user experience Please fix this immediately.",2,Negative,No,India,15.5,3,85
REV0402,2024-06-23,2024,6,Wonderful app with great user interface and smooth performance Best decision to download this.,4,Positive,Yes,India,15.0,0,94
REV0465,2024-06-28,2024,6,Decent app but there are better alternatives available Just okay for now.,3,Neutral,No,India,15.5,15,73
REV0259,2024-07-02,2024,7,Love how it instantly identifies unknown numbers Five stars from me.,5,Positive,Yes,USA,15.5,6,68
REV0678,2024-07-03,2024,7,App is very slow and takes too long to load caller info Dev team should address this.,1,Negative,No,India,13.5,11,85
REV0618,2024-07-03,2024,7,Wonderful app with great user interface and smooth performance Will definitely recommend to friends.,5,Positive,No,Nigeria,15.0,0,100
REV0818,2024-07-03,2024,7,"Best caller ID app I have ever used, works perfectly Five stars from me.",5,Positive,No,India,15.5,0,72
REV0778,2024-07-04,2024,7,Superb caller identification and spam protection features Five stars from me.,5,Positive,Yes,UK,13.5,5,77
REV0532,2024-07-05,2024,7,"Really useful app, cannot imagine using phone without it Highly recommended!",5,Positive,No,Brazil,14.5,7,76
REV0024,2024-07-09,2024,7,Perfect solution for spam calls and unknown numbers Keep up the good work.,5,Positive,Yes,India,14.5,1,74
REV0287,2024-07-09,2024,7,"Really useful app, cannot imagine using phone without it Very satisfied with this app.",5,Positive,Yes,India,13.5,0,86
REV0935,2024-07-10,2024,7,"Really useful app, cannot imagine using phone without it Five stars from me.",5,Positive,No,Nigeria,14.5,1,76
REV0617,2024-07-15,2024,7,"Mixed experience with this app, some features work well Just okay for now.",3,Neutral,No,India,15.0,3,74
REV0795,2024-07-15,2024,7,Fantastic app that works flawlessly without any issues Will definitely recommend to friends.,5,Positive,Yes,India,15.0,1,92
REV0156,2024-07-16,2024,7,Truecaller is a must-have app for every smartphone user Keep up the good work.,5,Positive,Yes,India,14.0,0,78
REV0682,2024-07-18,2024,7,Love how it instantly identifies unknown numbers Will definitely recommend to friends.,5,Positive,No,India,15.0,1,86
REV0031,2024-07-20,2024,7,Perfect solution for spam calls and unknown numbers Very satisfied with this app.,4,Positive,Yes,Nigeria,14.0,3,81
REV0555,2024-07-23,2024,7,Very buggy app with constant notifications that annoy me Very disappointed.,2,Negative,Yes,India,13.5,3,75
REV0838,2024-07-23,2024,7,"Neutral opinion, app does what it promises nothing more Hope to see updates soon.",4,Neutral,No,India,14.0,0,81
REV0467,2024-07-24,2024,7,Great app for blocking unwanted calls and identifying callers Will definitely recommend to friends.,5,Positive,No,India,15.5,7,99
REV0103,2024-07-26,2024,7,"Worst update ever, completely ruined the user experience Dev team should address this.",1,Negative,No,Nigeria,13.5,0,86
REV0041,2024-08-01,2024,8,Regular updates but the core functionality stays the same Just okay for now.,4,Neutral,Yes,India,13.0,7,76
REV0901,2024-08-01,2024,8,Brilliant app for managing calls and blocking telemarketers Will definitely recommend to friends.,5,Positive,Yes,India,14.5,6,97
REV0874,2024-08-02,2024,8,Truecaller is a must-have app for every smartphone user Will definitely recommend to friends.,5,Positive,No,India,15.0,7,93
REV0615,2024-08-02,2024,8,App keeps crashing frequently and drains battery fast Please fix this immediately.,1,Negative,Yes,India,13.5,0,82
REV0454,2024-08-02,2024,8,App keeps crashing frequently and drains battery fast Zero stars if possible.,1,Negative,No,Brazil,15.5,1,77
REV0585,2024-08-05,2024,8,"Neutral opinion, app does what it promises nothing more Might switch to another app.",3,Neutral,No,India,15.5,0,84
REV0316,2024-08-08,2024,8,Truecaller is a must-have app for every smartphone user Will definitely recommend to friends.,5,Positive,No,India,15.0,3,93
REV0770,2024-08-14,2024,8,Love how it instantly identifies unknown numbers Very satisfied with this app.,5,Positive,No,Nigeria,14.5,5,78
REV0182,2024-08-15,2024,8,"Keeps showing wrong names for contacts, very frustrating Not worth the download.",1,Negative,No,India,15.5,3,80
REV0527,2024-08-16,2024,8,Acceptable performance but premium features are overpriced Might switch to another app.,3,Neutral,No,India,14.5,0,87
REV0485,2024-08-17,2024,8,Brilliant app for managing calls and blocking telemarketers Five stars from me.,4,Positive,Yes,India,14.5,1,79
REV0542,2024-08-17,2024,8,Great app for blocking unwanted calls and identifying callers Best decision to download this.,5,Positive,No,USA,15.0,0,93
REV0932,2024-08-21,2024,8,Perfect solution for spam calls and unknown numbers Very satisfied with this app.,5,Positive,Yes,USA,14.5,2,81
REV0127,2024-08-22,2024,8,"Does not work properly on my device, keeps showing errors Zero stars if possible.",1,Negative,Yes,Brazil,14.0,1,81
REV0868,2024-08-25,2024,8,"Worst update ever, completely ruined the user experience Not worth the download.",2,Negative,No,India,15.5,1,80
REV0482,2024-08-25,2024,8,Great app for blocking unwanted calls and identifying callers Keep up the good work.,5,Positive,Yes,Brazil,14.5,3,84
REV0995,2024-08-25,2024,8,"Excellent spam detection feature, highly recommended Very satisfied with this app.",5,Positive,Yes,India,15.5,5,82
REV0781,2024-08-28,2024,8,"Really useful app, cannot imagine using phone without it Highly recommended!",4,Positive,No,India,15.5,1,76
REV0982,2024-08-28,2024,8,App is very slow and takes too long to load caller info Not worth the download.,2,Negative,Yes,India,15.0,2,79
REV0269,2024-08-28,2024,8,Brilliant app for managing calls and blocking telemarketers Best decision to download this.,5,Positive,Yes,USA,15.0,1,91
REV0085,2024-09-01,2024,9,"Keeps showing wrong names for contacts, very frustrating Needs major improvements.",1,Negative,No,Brazil,15.5,3,82
REV0685,2024-09-02,2024,9,"Really useful app, cannot imagine using phone without it Highly recommended!",5,Positive,Yes,India,15.5,2,76
REV0522,2024-09-04,2024,9,"Worst update ever, completely ruined the user experience Not worth the download.",1,Negative,Yes,Brazil,15.5,5,80
REV0384,2024-09-07,2024,9,"Best caller ID app I have ever used, works perfectly Great job developers.",5,Positive,No,USA,15.0,1,74
REV0630,2024-09-07,2024,9,"Does not work properly on my device, keeps showing errors Very disappointed.",2,Negative,No,USA,15.0,6,76
REV0426,2024-09-08,2024,9,This app has made my phone experience so much better Five stars from me.,4,Positive,Yes,Indonesia,13.5,9,72
REV0677,2024-09-09,2024,9,Number lookup is wrong most of the time very inaccurate Not worth the download.,1,Negative,No,Indonesia,14.0,0,79
REV0563,2024-09-10,2024,9,Truecaller is a must-have app for every smartphone user Keep up the good work.,5,Positive,Yes,Brazil,15.5,0,78
REV0914,2024-09-12,2024,9,"Keeps showing wrong names for contacts, very frustrating Zero stars if possible.",1,Negative,No,India,14.5,3,80
REV0535,2024-09-15,2024,9,Too many ads and the premium version is very expensive Zero stars if possible.,2,Negative,No,UK,14.5,2,78
REV0640,2024-09-16,2024,9,Amazing app that saves time by filtering spam calls Best decision to download this.,5,Positive,Yes,India,15.5,3,83
REV0154,2024-09-24,2024,9,Battery draining app that makes phone run hot all the time Zero stars if possible.,1,Negative,No,India,15.5,4,82
REV0602,2024-09-26,2024,9,"Does not work properly on my device, keeps showing errors Dev team should address this.",1,Negative,No,Indonesia,15.0,0,87
REV0320,2024-10-01,2024,10,Fantastic app that works flawlessly without any issues Very satisfied with this app.,5,Positive,Yes,USA,14.5,1,84
REV0370,2024-10-02,2024,10,Number lookup is wrong most of the time very inaccurate Zero stars if possible.,1,Negative,Yes,India,15.5,0,79
REV0735,2024-10-02,2024,10,Works sometimes but not consistent enough for daily use Not fully satisfied.,3,Neutral,No,India,14.5,2,76
REV0270,2024-10-03,2024,10,Superb caller identification and spam protection features Highly recommended!,5,Positive,Yes,USA,15.0,3,77
REV0759,2024-10-04,2024,10,Terrible customer support and no response to complaints Zero stars if possible.,2,Negative,Yes,India,14.0,6,79
REV0718,2024-10-05,2024,10,Battery draining app that makes phone run hot all the time Needs major improvements.,1,Negative,Yes,India,14.5,2,84
REV0764,2024-10-05,2024,10,"Mixed experience with this app, some features work well Hope to see updates soon.",3,Neutral,No,India,15.5,4,81
REV0307,2024-10-08,2024,10,Superb caller identification and spam protection features Keep up the good work.,5,Positive,Yes,India,14.5,1,80
REV0278,2024-10-22,2024,10,Regular updates but the core functionality stays the same Hope to see updates soon.,3,Neutral,Yes,Nigeria,14.0,8,83
REV0774,2024-10-24,2024,10,"Keeps showing wrong names for contacts, very frustrating Zero stars if possible.",2,Negative,No,India,15.5,0,80
REV0572,2024-10-24,2024,10,Privacy concerns as it uploads contacts without permission Please fix this immediately.,2,Negative,No,USA,15.0,14,87
REV0176,2024-10-26,2024,10,Regular updates but the core functionality stays the same Could be better.,3,Neutral,Yes,Brazil,15.5,1,74
REV0140,2024-10-27,2024,10,Perfect solution for spam calls and unknown numbers Will definitely recommend to friends.,5,Positive,Yes,India,15.0,3,89
REV0733,2024-11-03,2024,11,Spam calls still getting through despite having this app Not worth the download.,1,Negative,Yes,Brazil,14.0,0,80
REV0388,2024-11-03,2024,11,Privacy concerns as it uploads contacts without permission Dev team should address this.,1,Negative,Yes,Indonesia,15.5,0,88
REV0086,2024-11-04,2024,11,Spam calls still getting through despite having this app Uninstalling this app now.,1,Negative,Yes,Nigeria,13.0,0,83
REV0235,2024-11-04,2024,11,"Worst update ever, completely ruined the user experience Uninstalling this app now.",1,Negative,No,Brazil,15.0,6,83
REV0493,2024-11-06,2024,11,Too much data collection and privacy invasion issues Needs major improvements.,1,Negative,No,UK,15.0,5,78
REV0020,2024-11-06,2024,11,Too many ads and the premium version is very expensive Not worth the download.,2,Negative,No,India,15.5,2,78
REV0905,2024-11-10,2024,11,Outstanding performance and very accurate caller ID Five stars from me.,5,Positive,No,India,15.0,3,71
REV0809,2024-11-10,2024,11,"Disappointed with quality, expected much better performance Very disappointed.",1,Negative,Yes,India,15.5,1,78
REV0654,2024-11-12,2024,11,"Does not work properly on my device, keeps showing errors Not worth the download.",2,Negative,Yes,India,15.5,0,81
REV0648,2024-11-18,2024,11,Regular updates but the core functionality stays the same Not fully satisfied.,3,Neutral,Yes,Indonesia,15.5,3,78
REV0221,2024-11-19,2024,11,Perfect solution for spam calls and unknown numbers Best decision to download this.,4,Positive,Yes,India,15.5,1,83
REV0575,2024-11-25,2024,11,Acceptable performance but premium features are overpriced Could be better.,3,Neutral,Yes,UK,15.0,0,75
REV0308,2024-11-27,2024,11,Fantastic app that works flawlessly without any issues Highly recommended!,5,Positive,No,India,13.5,0,74
REV0878,2024-11-27,2024,11,Spam calls still getting through despite having this app Very disappointed.,1,Negative,Yes,India,14.0,1,75
REV0204,2024-11-28,2024,11,Too much data collection and privacy invasion issues Very disappointed.,1,Negative,No,India,14.5,8,71
REV0596,2024-12-08,2024,12,Fantastic app that works flawlessly without any issues Keep up the good work.,5,Positive,Yes,Indonesia,15.5,1,77
REV0566,2024-12-09,2024,12,Great app for blocking unwanted calls and identifying callers Great job developers.,5,Positive,Yes,India,15.5,16,83
REV0931,2024-12-14,2024,12,Amazing app that saves time by filtering spam calls Five stars from me.,5,Positive,Yes,UK,14.5,0,71
REV0440,2024-12-21,2024,12,Too many ads and the premium version is very expensive Dev team should address this.,2,Negative,Yes,Brazil,15.5,3,84
REV0920,2024-12-23,2024,12,Outstanding performance and very accurate caller ID Highly recommended!,5,Positive,No,Brazil,13.5,3,71
REV0457,2024-12-25,2024,12,Okay for basic call identification but needs improvement Might switch to another app.,3,Neutral,Yes,India,14.5,0,85
REV0664,2024-12-26,2024,12,This app has made my phone experience so much better Five stars from me.,5,Positive,No,Brazil,14.0,0,72
REV0754,2024-12-26,2024,12,"Excellent spam detection feature, highly recommended Best decision to download this.",4,Positive,Yes,USA,15.5,2,84
REV0273,2024-12-28,2024,12,"Keeps showing wrong names for contacts, very frustrating Needs major improvements.",2,Negative,Yes,India,14.5,0,82
